"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rpl22l1",414.905272873162,-0.812036277645039,0.113295450402969,-7.16742176986621,7.6423311228532e-13,3.38093544570391e-11
"Fosb",1116.13689092683,-0.842436528345967,0.117589146580643,-7.16423711578024,7.82209137076376e-13,3.42478577851894e-11
"Klf6",1196.77636779989,-0.629252789151574,0.0881740006121742,-7.13648904192618,9.57449354211841e-13,4.1492728646303e-11
"Ifit3",143.828346979865,1.30373225717645,0.183401366974183,7.10862889784224,1.17201409965595e-12,5.02782210226142e-11
"Cfb",39.8911127054517,2.61319172654009,0.368550257463644,7.09046235518606,1.33664673539548e-12,5.67673868522459e-11
"Ubb",1964.14058970336,-0.558397535074551,0.0789817153514322,-7.06995957975767,1.5497883277616e-12,6.51678319604308e-11
"Itm2b",4813.29086968971,-0.530552361544591,0.0752506530674076,-7.05046853306822,1.78316337094415e-12,7.42460278078412e-11
"Ier5",928.220415980607,-0.614670487118789,0.0872621212894568,-7.04395536156941,1.8685802879375e-12,7.70471891540832e-11
"Atp5h",550.910642776561,-0.731739685833089,0.104064545998736,-7.03159446678387,2.04186546729486e-12,8.33827176884739e-11
"Rps10",2966.75520120621,-0.523146533074792,0.0744932442572313,-7.0227379447769,2.17562044141282e-12,8.79986668064784e-11
"Sec61g",339.296708248788,-0.893236461648876,0.127265580660546,-7.018680597006,2.23973125541622e-12,8.97371569976667e-11
"Ppp1r15a",469.830148373969,-0.777858048860241,0.111322516143149,-6.98742784307893,2.79971480427913e-12,1.11125128726855e-10
"Atp5l",561.60574022768,-0.795326214984603,0.114313113838516,-6.95743636297162,3.46520387587287e-12,1.36265933896593e-10
"Selenok",447.470476500625,-0.75689375167157,0.109238510672868,-6.92881793251656,4.243715391222e-12,1.65349167582751e-10
"Gng5",790.946787400787,-0.707661035520676,0.102446773792756,-6.90759708014071,4.92931625553644e-12,1.90316419429666e-10
"H3f3a",1504.74863510432,-0.566596474828962,0.0822933067721291,-6.88508576278108,5.77527308047618e-12,2.20969232187228e-10
"Rps19",2312.36070669143,-0.526183839170955,0.0765107312179766,-6.87725539665637,6.10166640460233e-12,2.31373010895947e-10
"Snrpg",285.94397069795,-0.894653871093165,0.130397134517399,-6.86099333704138,6.83833534556275e-12,2.57012479757567e-10
"Rbm39",547.318817363742,-0.68681541771844,0.100682310207472,-6.82160963830833,9.00260218543747e-12,3.3538641650485e-10
"Xist",974.873623522225,-0.688919280575955,0.101230970803438,-6.80542007162651,1.00754806213173e-11,3.72091879988996e-10
"Ndufa2",320.449326388091,-0.838089303165706,0.123497165191851,-6.7863039759961,1.15042631551308e-11,4.21194876033108e-10
"Cox8a",950.375994970496,-0.771107614604064,0.113662606029332,-6.78418031700828,1.16747440560005e-11,4.23783230819093e-10
"Bsg",329.809128864574,-0.845163017158444,0.125401909933235,-6.7396343294007,1.5878573662615e-11,5.71494087670557e-10
"Elob",449.141946603292,-0.747320137709853,0.111659916878845,-6.69282369716184,2.18904817506992e-11,7.81251058783357e-10
"Ubl5",325.10499174184,-0.797879946775236,0.11946448834451,-6.67880436966606,2.40899477288423e-11,8.5258340003661e-10
"Cd14",2184.35268865757,-0.670928114984664,0.100865155070233,-6.65173334158351,2.89661159677664e-11,1.01668673152979e-09
"Tmem59",370.020956383931,-0.768893291795836,0.115720789151614,-6.64438341142364,3.04489015008285e-11,1.05997118585261e-09
"Atp5j",400.881130741825,-0.782603351928293,0.118011379847793,-6.63159224930401,3.32084892153684e-11,1.1466378349404e-09
"Rpl35",816.46581425531,-0.604627909187861,0.0913024860409704,-6.62225023003804,3.53771512516971e-11,1.21166743037063e-09
"Uqcr11",257.016717483996,-0.90040603945373,0.136255275900886,-6.60822880802574,3.88945231841179e-11,1.32148031970359e-09
"Ywhaz",358.054115149157,-0.756641927979093,0.114758804034446,-6.59332357412837,4.30087781942551e-11,1.44966889675398e-09
"Cox7a2",345.262531811091,-0.809825682421264,0.122926129527212,-6.58790515520132,4.4607543434004e-11,1.49171840129303e-09
"Sub1",473.60613820995,-0.71344728760276,0.109013839479012,-6.54455701232429,5.96719974651965e-11,1.97989822839601e-09
"Rpl17",2753.23658479033,-0.495484320629013,0.0760749050145628,-6.51311126230344,7.3609944079919e-11,2.40478025005705e-09
"Obp1b",428.001119794585,0.98914845261249,0.151856951235298,6.51368570596306,7.33288478204013e-11,2.40478025005705e-09
"Rpl36al",716.281853644973,-0.668051483930948,0.102619686377256,-6.50997393887,7.5163844189286e-11,2.43680035322059e-09
"Phlda1",172.679954468939,-1.04050275621447,0.160271565174976,-6.49212326015847,8.46349659512829e-11,2.72306591208408e-09
"Rpl23a",1678.44086315439,-0.514141545014658,0.0797763603207854,-6.44478568522385,1.15763881563858e-10,3.69661056392258e-09
"Snrpf",171.739105259016,-1.00579505070756,0.156180569261325,-6.43994995961784,1.19512898144565e-10,3.78784536134304e-09
"Rpl10a",1626.88907881215,-0.548044056315149,0.0851970429256375,-6.43266523690849,1.25385604027728e-10,3.94453822448711e-09
"Actg1",1775.6155526221,-0.518329164561805,0.0806547008958791,-6.42652144021884,1.30557015083475e-10,4.07702678720233e-09
"Ptma",2476.84806629507,-0.482117060884613,0.0751512032596979,-6.41529396699844,1.40551382111761e-10,4.35709284546458e-09
"mt-Nd3",464.934278784295,-0.702061816281958,0.109459531399063,-6.41389385929681,1.41848985987957e-10,4.36545393833951e-09
"Eef1b2",928.776927476928,-0.58508911128087,0.0914008203088947,-6.40135514433597,1.54003882029503e-10,4.70542796387984e-09
"Rps17",1115.28820685338,-0.55927816786165,0.0876069530508611,-6.38394725972213,1.72580549165156e-10,5.23535423074585e-09
"Ifit2",115.556156950778,1.41262172742169,0.222582327282204,6.3465134212146,2.20249340719846e-10,6.6340351066467e-09
"Tmem176b",1211.87465540678,-0.566518712619983,0.0894994487975384,-6.32985700170664,2.45388507937924e-10,7.33919009304482e-09
"Atp5mpl",223.192726872904,-0.916952596392043,0.145090626632477,-6.31986102530756,2.61798636591506e-10,7.77523643079808e-09
"Serinc3",966.110671774069,-0.560032951059191,0.0889570952707051,-6.29553999436421,3.06331562310307e-10,9.03465378563802e-09
"Dnaja1",526.588256900924,-0.714583263914414,0.113855782464778,-6.27621407051043,3.46916463280216e-10,1.01610635831109e-08
"Tmsb4x",20645.433135158,-0.512679843173501,0.0817306314250066,-6.27279924594635,3.54614015189751e-10,1.03153816610334e-08
"Sumo2",399.68900830128,-0.703910849402209,0.113505528467284,-6.20155563264125,5.59077499582088e-10,1.61523955151369e-08
"Rps3a1",2681.13788432297,-0.453132324483554,0.073213446876448,-6.18919534342157,6.04721061719019e-10,1.7353042899464e-08
"Naca",856.312300420812,-0.593274302717135,0.0960939322086307,-6.17389973624005,6.66258016095517e-10,1.89905892238769e-08
"Rsad2",65.7213786629621,1.75248266195918,0.283910755653336,6.17265329707698,6.71533636198677e-10,1.90133556862386e-08
"Pdia3",600.980183201444,-0.627930863429741,0.101847405634044,-6.16540852975684,7.03013993645555e-10,1.97728505365078e-08
"Srsf5",317.528012017457,-0.774038589191432,0.125616444558114,-6.16192085291301,7.18677724016838e-10,2.0080422986181e-08
"Ndufa6",245.246603185437,-0.852876325688366,0.138479803944939,-6.15884989285136,7.32751388292716e-10,2.0339837556073e-08
"Hint1",587.097031182103,-0.64262966062885,0.104813361358449,-6.13118072257156,8.72292471563796e-10,2.40560138099444e-08
"Rpl7",1746.9000082266,-0.496486161145348,0.0810319491940889,-6.12704206283076,8.95278104139028e-10,2.45306200534094e-08
"Cd63",1317.54307881584,-0.566934953543952,0.0925844938982493,-6.12343308985429,9.15803231431464e-10,2.49321559223681e-08
"Ftl1",8536.32446140403,-0.428901579488224,0.0702882121761206,-6.10204138374624,1.04722250429479e-09,2.83283692722291e-08
"Btg1",755.978331597584,-0.637848261140831,0.105110474828373,-6.06836057188711,1.29222530179071e-09,3.47346889664882e-08
"Lgals3bp",260.627573944327,0.86874204687035,0.143292395175238,6.06272262954311,1.33836361055347e-09,3.57486179498151e-08
"Atp5md",207.892796892568,-0.914178673145374,0.150983086850564,-6.05484158666187,1.40555914668902e-09,3.73088105999268e-08
"Ybx1",952.474632776241,-0.544886284924663,0.0902259551414178,-6.03913013800322,1.54947242940663e-09,4.08733503583228e-08
"Atp1a1",238.374459943629,-0.873738881984956,0.144744304865333,-6.03643012274552,1.57560933247625e-09,4.13062520680658e-08
"Rpl29",1331.69817034329,-0.505100252094191,0.0838188353199704,-6.02609485285758,1.67968629366391e-09,4.37645870502493e-08
"Ypel3",232.514640481939,-0.879376151030246,0.146217621086221,-6.01415988372357,1.80821979079551e-09,4.68262771433447e-08
"Arl6ip5",64.6962215989537,1.45900632266063,0.24277737314601,6.00964704310875,1.85927662875967e-09,4.78566535899536e-08
"Mrps21",123.650951779151,-1.07812891934759,0.179725438736205,-5.99875525094715,1.98835780971668e-09,5.08708169751007e-08
"Pfdn5",776.22789291781,-0.560000872933343,0.0933697174112466,-5.99767128422185,2.00167189077529e-09,5.09047935336687e-08
"Cox6b1",468.016809700077,-0.721934018965397,0.120943875979192,-5.96916555816024,2.38470039804719e-09,6.0284658276824e-08
"Cebpd",193.282943290152,-0.994220424628203,0.166643528077374,-5.96615083765256,2.42915740265692e-09,6.10451567401417e-08
"Rpl5",1453.13763078648,-0.498718919251027,0.0837140241652809,-5.95741184614874,2.56263862478338e-09,6.40207425850295e-08
"Lamp1",1163.65461842205,-0.556834490281881,0.0934896590945932,-5.95610782705362,2.58315932532012e-09,6.41560096762254e-08
"Rpl11",2571.4274917715,-0.46487401779207,0.0782885315100122,-5.93795807413526,2.88593816311006e-09,7.12591824344676e-08
"Cfl1",1222.66054884926,-0.538666031339822,0.0907977958417583,-5.93258929190974,2.98194120274359e-09,7.32040710292024e-08
"Hsp90aa1",509.335772216748,-0.805114728841952,0.136611517409572,-5.89346157709494,3.78188070222795e-09,9.23083180595523e-08
"Rack1",1497.55540707629,-0.481172314792407,0.0819454891475965,-5.871858473207,4.30936567796783e-09,1.04582148767597e-07
"Rps8",3669.28710392087,-0.45272386899669,0.0771769081401275,-5.86605345960082,4.46289956948943e-09,1.0769280949785e-07
"Hnrnpk",407.739120967975,-0.650119151186929,0.110990234397143,-5.85744461860207,4.70043488221876e-09,1.12783881043972e-07
"Ndufa13",354.535170426901,-0.695630677248323,0.119013813234579,-5.84495747461867,5.06697691510279e-09,1.20620705854846e-07
"Ndufv3",188.654697651209,-0.889101218627223,0.152128635768845,-5.84440407378783,5.08384891641568e-09,1.20620705854846e-07
"Hnrnpa2b1",877.6187908891,-0.527417879568003,0.0906974162931162,-5.81513676049483,6.05843339425597e-09,1.42945370141139e-07
"Rps15",1577.90340769577,-0.493601910961689,0.0849255216431083,-5.81217402509466,6.16666840952989e-09,1.44695252681069e-07
"Ifi211",77.3630876744612,1.41834157134005,0.244201059861401,5.80808933484993,6.31897995824985e-09,1.47454438915863e-07
"Eif4a1",470.395768848005,-0.643112193932155,0.110798052855065,-5.80436368113266,6.4610901284741e-09,1.49946720085407e-07
"Apoe",54243.5195265366,-0.565068534154002,0.0975486235921942,-5.79268587649471,6.92695938950923e-09,1.59020521768896e-07
"Rps7",2468.09709223656,-0.452419831573676,0.0781010693767396,-5.7927482323106,6.92438711451185e-09,1.59020521768896e-07
"Rpl15",1752.63991753342,-0.487622012571513,0.0842520150507169,-5.78765994235249,7.13737167975468e-09,1.62969986687732e-07
"Sdc4",342.88900981811,-0.745326673379371,0.1288934046851,-5.78250435078725,7.35966651485581e-09,1.67147078548624e-07
"Tpt1",6602.63710589825,-0.461108940166196,0.07989450718154,-5.77147236315562,7.85818487847318e-09,1.77519740313168e-07
"Myl6",842.37038496472,-0.637779939426629,0.110669384818222,-5.76293019496044,8.26659919134936e-09,1.8575791939503e-07
"Tyrobp",3349.06276224509,-0.433965448372911,0.0755248175055577,-5.74599797399017,9.13804004859259e-09,2.04259242559856e-07
"Clta",883.582412875384,-0.560843953727327,0.0978072411509465,-5.73417619316931,9.79874297933455e-09,2.15623116234372e-07
"Ndufb1-ps",237.735868399821,-0.833937111263855,0.145398540065256,-5.73552602996961,9.72101603541986e-09,2.15623116234372e-07
"Srrm2",567.018005177806,-0.602219629447417,0.105007312290722,-5.7350256502149,9.74975898130557e-09,2.15623116234372e-07
"Cox4i1",1102.40132705308,-0.524100145406435,0.0922256894309617,-5.68279997298113,1.32507215691934e-08,2.90081518063735e-07
"Gas5",434.835372418334,-0.615211725089641,0.108604100310877,-5.66471913425563,1.47265552629348e-08,3.20736821547098e-07
"Selenop",1631.64237897638,-0.46430232349218,0.0822212515556612,-5.64698681554199,1.63284347458175e-08,3.53810522272893e-07
"Hnrnpf",463.998555177794,-0.615870982270231,0.109540408191021,-5.6223177587238,1.88412286970092e-08,4.0618628566598e-07
"Map1lc3b",303.383028038321,-0.732694289621674,0.130381253640373,-5.61962911970953,1.91367815322467e-08,4.10474298825513e-07
"Prdx1",913.333842772224,-0.626921865476345,0.111618603899721,-5.61664313629633,1.94702966538875e-08,4.15529396427438e-07
"Morf4l1",571.226607636101,-0.615944957194805,0.109728328762029,-5.61336315009976,1.98431544987026e-08,4.21369385779949e-07
"Napsa",56.2359606795857,1.44976998075936,0.258653840768042,5.60505877838288,2.08184302814934e-08,4.39879967191554e-07
"Klf4",413.249158789689,-0.772291225651935,0.13822722980078,-5.58711352868027,2.30874803424931e-08,4.85408559478061e-07
"Hmgb2",386.058450155116,-0.6824347032995,0.122197450946081,-5.58468853495658,2.34119414424784e-08,4.8980549411924e-07
"H2-Ab1",5416.90553134341,-0.452850820153152,0.0811394510578827,-5.58114227110189,2.38944085309611e-08,4.97448789367608e-07
"Pf4",1397.90616116435,-0.621917773239093,0.111831557323686,-5.56120104309207,2.67924332448152e-08,5.52366330052088e-07
"Ndufa7",266.376455526653,-0.82117702298749,0.147644803980259,-5.56184166899153,2.66942431358761e-08,5.52366330052088e-07
"Sec62",232.002667251798,-0.768800442137987,0.138388081164714,-5.55539491311349,2.76984814583678e-08,5.66935254906984e-07
"Tbca",214.576298961954,-0.795714581637416,0.143243744250786,-5.55496915973033,2.77660779422304e-08,5.66935254906984e-07
"Rpl6",1721.12079812171,-0.447447318334572,0.0809458185955769,-5.5277385058037,3.2438506612905e-08,6.59169079354103e-07
"Selenof",378.417626614587,-0.615191955573211,0.11230649424724,-5.47779502598379,4.3065858526644e-08,8.70955719822176e-07
"Kif5b",284.434989577626,-0.716129241338754,0.13075803917405,-5.47675114939226,4.33205764723199e-08,8.71954920748542e-07
"Gabarap",769.905141434824,-0.552557725033969,0.101763001069436,-5.42984895519091,5.64017674313336e-08,1.1298976711362e-06
"Slc25a3",493.308177835143,-0.586413001541423,0.108320684424415,-5.41367518731487,6.17441267019224e-08,1.23111411315993e-06
"Hmgb1",577.672319624845,-0.582703923881715,0.107665029247802,-5.41219305797579,6.22575131968503e-08,1.2355498062945e-06
"Rpl13a",2158.45891696673,-0.422658012402848,0.0784460280295049,-5.38788289247582,7.12924781866992e-08,1.40693514944528e-06
"Ifitm2",567.213058948485,-0.57564241645357,0.106853338379008,-5.38721976483102,7.15559200094609e-08,1.40693514944528e-06
"Myl12b",305.355580474581,-0.677232934202195,0.125881821460533,-5.37991050927495,7.45228748851573e-08,1.45851912275236e-06
"Ckb",438.734735590947,-0.682045924568898,0.127384074563403,-5.35424798513116,8.59129680119378e-08,1.67124900348747e-06
"Ifit3b",40.770436306013,1.70517486823758,0.318504702575719,5.35368820129807,8.61793105165426e-08,1.67124900348747e-06
"Gpx4",493.881156670268,-0.584382004883122,0.109221209989188,-5.35044434081048,8.77385353092919e-08,1.69375254299347e-06
"Atp6v0b",604.001670899073,-0.55071574235723,0.102965225876361,-5.34856052293346,8.8656529384753e-08,1.70372977509976e-06
"Cox7b",270.672474450349,-0.72571724026922,0.136149938076142,-5.3302796205707,9.80616642742211e-08,1.87598147825503e-06
"Hspa5",1063.03886772752,-0.537603996529098,0.101198769129176,-5.31235706871958,1.08216297889171e-07,2.06096240867852e-06
"Srsf3",375.189435973367,-0.705974730169211,0.133089554544487,-5.30450892698142,1.12976715003066e-07,2.14201834204474e-06
"Ndufb4",173.851839549816,-0.888693932578755,0.16782218598074,-5.29544962953079,1.18723917636832e-07,2.24097990312723e-06
"Tmem258",117.938017478552,-0.967615938943148,0.183796641551313,-5.26460076079795,1.40494329060173e-07,2.64017440494937e-06
"Srsf7",308.28472503827,-0.725411190176766,0.138376255535276,-5.24230972554274,1.58578886986985e-07,2.96689221600759e-06
"Ndufc2",339.401861532638,-0.634070942533157,0.121127650379242,-5.23473327970885,1.65223276945986e-07,3.07764586486668e-06
"Atp5f1",334.187426199102,-0.658821237495869,0.126129780942472,-5.22335988037874,1.75705432610841e-07,3.2586068659312e-06
"Ifit1",42.4267095563119,1.69489133745886,0.325257768741246,5.21091731034779,1.87909196570918e-07,3.46978416450734e-06
"Rpl18a",2704.33573089916,-0.388464030185298,0.0746359553742139,-5.20478405130068,1.94222329492511e-07,3.57083217902465e-06
"Ube2s",201.09496491944,-0.767524091111203,0.148050167207721,-5.1842163071274,2.16925057902563e-07,3.97103759013872e-06
"Cox6a1",304.666369407282,-0.646923191827758,0.124984011943125,-5.17604757416611,2.26635690041518e-07,4.11334092139456e-06
"Uqcrb",282.079379062733,-0.681638544141194,0.131674426787336,-5.17669649887364,2.25849166523154e-07,4.11334092139456e-06
"Rhoa",532.805526663047,-0.527895118842885,0.10225697873975,-5.16243610312806,2.43756592044815e-07,4.40525211240139e-06
"Fth1",17342.5983341588,-0.35395025649125,0.0686413836776883,-5.15651400841881,2.51589669295214e-07,4.52754798939311e-06
"Sfpq",278.977145495382,-0.692883038055547,0.134532663428971,-5.15029599797798,2.60075678275842e-07,4.66051226007385e-06
"Hsp90ab1",1674.98514796161,-0.471289304203012,0.0918800101672304,-5.12939978288227,2.90667462449941e-07,5.18682652531471e-06
"Rpl12",2319.02399701009,-0.398668909409617,0.0778758402321503,-5.11928870649963,3.06690160168231e-07,5.44984564951664e-06
"Rpl3",1781.80804256276,-0.395704414018311,0.0773234570273185,-5.11752098562416,3.0957762667945e-07,5.47823408544844e-06
"Rpl7a",1171.91312026564,-0.44093853148581,0.0865462275832317,-5.09483248200228,3.49049756402256e-07,6.1510967445659e-06
"Prrc2c",373.565212313716,-0.577663104253052,0.1134440568355,-5.09205259726119,3.54207804597954e-07,6.21620060383269e-06
"Eif3f",427.073726387743,-0.564625668141659,0.110944515535699,-5.08926164953125,3.59460353920031e-07,6.28242025966408e-06
"Oaz1",1055.96395815688,-0.462910326165231,0.091219297580139,-5.07469733318819,3.88113272074915e-07,6.75539781353346e-06
"Dynll1",466.472199605497,-0.574729660485263,0.113376524342914,-5.06921220081645,3.99465668357526e-07,6.92461507556903e-06
"Cxcl2",1590.06566762081,-1.13438154246779,0.224103196616801,-5.06187131461356,4.15161222495183e-07,7.14148578798619e-06
"Tma7",280.494918564345,-0.673963447189452,0.133147269677649,-5.06178946681465,4.15339531347443e-07,7.14148578798619e-06
"Ywhae",359.227310762015,-0.610716670443736,0.120993844344917,-5.0475019927689,4.47624103872633e-07,7.66556277881883e-06
"Pmepa1",964.612157623729,-0.541125464601861,0.10754223374748,-5.03174841869546,4.86026798738313e-07,8.2897823865125e-06
"Rpl31",813.249935864722,-0.570279003711323,0.113438776838839,-5.0271963397623,4.97702711859119e-07,8.45497366906271e-06
"Top1",334.907123602274,-0.614078849513893,0.122383833962358,-5.01764677271648,5.23082368284172e-07,8.85072039084812e-06
"Rpl24",1894.29497144885,-0.40724498098985,0.0812076550667225,-5.01485950622815,5.30722314852649e-07,8.9443558380127e-06
"Btf3",599.158536846155,-0.562629197295434,0.112287971486041,-5.01059187239284,5.42628852521633e-07,9.10887247691453e-06
"Hexb",1441.13811415389,-0.438570429433861,0.0875721039427986,-5.00810657375929,5.49680973457396e-07,9.19092556800615e-06
"Ndufa3",127.216720030092,-0.919570542703111,0.183903660104774,-5.00028407362426,5.72459067759367e-07,9.53424965009424e-06
"Xaf1",98.7280849300436,1.06580754993911,0.214316462972113,4.97305496348077,6.59059652155436e-07,1.0933696651188e-05
"Mcl1",1363.99071385655,-0.411788066097196,0.0828760155248653,-4.96872422605364,6.73948372255972e-07,1.11371935290705e-05
"Rab14",367.30313987226,-0.578610260035586,0.116512774432971,-4.96606713599854,6.83243104400752e-07,1.12470289317442e-05
"Ube2d3",406.248150237805,-0.604632199501311,0.12224031908487,-4.94625835426297,7.5653537857563e-07,1.24054276170297e-05
"Ndufb11",240.93318930517,-0.67546776909534,0.136944850383751,-4.93240722234186,8.1222361836142e-07,1.32673604122344e-05
"Actb",7037.19059689164,-0.358118744081456,0.0728387872936028,-4.91659399322411,8.80629253024808e-07,1.43296261976872e-05
"Canx",316.691091687472,-0.588755270703444,0.120328422208989,-4.89290277305291,9.93594984736219e-07,1.61060988556287e-05
"Cox5b",371.132929654129,-0.587735091122702,0.120354819716793,-4.88335317609797,1.04296817634375e-06,1.68421515016422e-05
"AW112010",269.122960379468,0.697521381554795,0.143276052470159,4.86837381075997,1.12520336695649e-06,1.8101282952516e-05
"Ms4a4c",137.096132147673,2.01777037439786,0.415016647541559,4.86190225464583,1.16263032759857e-06,1.86327962313628e-05
"Gadd45b",448.313555596479,-0.592548407163175,0.122187860979744,-4.84948670360476,1.23781366107021e-06,1.97631376637789e-05
"Il18bp",51.7931090065212,1.39224007143342,0.287305979443797,4.84584439950986,1.26074300459791e-06,1.99790132109228e-05
"Pfn1",1468.25185355351,-0.441106560769158,0.0910259255573447,-4.84594425234675,1.26010899076248e-06,1.99790132109228e-05
"H2-Q6",38.1291840030051,1.5933298259676,0.328865655498586,4.84492618589798,1.26658758879886e-06,1.99970166900698e-05
"Rps6",1435.16569512871,-0.395977177470861,0.081766181240251,-4.84279895996822,1.28022804200846e-06,2.0137512942259e-05
"Tgfbi",393.507252383576,0.573707102176327,0.118513229601257,4.84086969958196,1.29272118030572e-06,2.02589920765993e-05
"Grcc10",285.446206231227,-0.617421600975359,0.127766534932893,-4.83242033056347,1.34883095764402e-06,2.1060606901155e-05
"Cox5a",432.34106363593,-0.550484616757895,0.114154659193471,-4.82227024851367,1.41933467667026e-06,2.20802724242439e-05
"Npm1",685.799514377934,-0.45324091423505,0.0943259199846492,-4.80505161581049,1.54711587158699e-06,2.39802960095983e-05
"Atp5b",389.020568631388,-0.559659539157801,0.116920680413819,-4.78665995764813,1.69579791467783e-06,2.61892863404973e-05
"Ndufa1",143.437079047831,-0.806495825662437,0.168888181014138,-4.7753242460165,1.7941792944278e-06,2.76082589254886e-05
"Rps5",2311.61780578775,-0.369144753044828,0.0773278664849146,-4.77376099749037,1.8081695190694e-06,2.77230900631326e-05
"Rps3",2046.25296202018,-0.371956565586104,0.0780626763077642,-4.76484516261849,1.88998726733349e-06,2.88732946919616e-05
"Rplp0",2111.83897669251,-0.362504071631248,0.0761057271152133,-4.76316415823041,1.90580676205076e-06,2.90106140445504e-05
"Rpl13",3691.31190770499,-0.370618516787223,0.0778791824255144,-4.75889069767383,1.94659805056067e-06,2.95257211454684e-05
"Tmbim6",502.199896179983,-0.531248152901334,0.111902741485278,-4.74740963313419,2.06038395627004e-06,3.1140393815939e-05
"Cops9",145.674892791654,-0.835137104810881,0.1761722449082,-4.74045786977429,2.13235789826847e-06,3.21139148721497e-05
"Tcf4",215.917169100468,-0.745633907260959,0.157385112601766,-4.73763937982908,2.16222138740053e-06,3.24486015275266e-05
"Dbi",253.719926559876,-0.735156563008433,0.155312487274173,-4.73340280560097,2.20786712338676e-06,3.29010935895564e-05
"Rnasek",348.401353642148,-0.585983159556636,0.123791775870995,-4.73361946246974,2.20551053495759e-06,3.29010935895564e-05
"Stoml3",79.1413302518004,-1.02217203989161,0.216122049125899,-4.72960553550995,2.24956493333459e-06,3.32888580901463e-05
"Ppib",497.453559760731,-0.510058947318171,0.107836483069851,-4.72992935969342,2.24597973179334e-06,3.32888580901463e-05
"Nfe2l2",542.734346762043,-0.612104962571442,0.129572011188888,-4.72405233935224,2.31190874236537e-06,3.40926264889782e-05
"mt-Cytb",3425.37836121405,-0.343239737612298,0.0727908766840134,-4.71542249865059,2.41209696261656e-06,3.54469750873097e-05
"Mrfap1",229.169235118657,-0.686910047647766,0.145696843852724,-4.71465290176171,2.42123130364254e-06,3.5458514988172e-05
"Sf3b1",363.681886880224,-0.560108937148309,0.118896448001742,-4.71089714252946,2.46628693252981e-06,3.59073648707857e-05
"Rpl14",1317.08966521604,-0.412335128444248,0.0875317819767958,-4.71069043874322,2.46878986161277e-06,3.59073648707857e-05
"Skp1a",109.475588425957,-0.902061171293187,0.191709829262884,-4.70534648516236,2.5343515312625e-06,3.67351227074125e-05
"Ywhaq",159.771285126791,-0.731860619946665,0.155811633715321,-4.69708584972432,2.63899551822923e-06,3.81218162106106e-05
"Eif4g2",430.117085969015,-0.534589390392292,0.113899596644357,-4.6935143419472,2.68551153728288e-06,3.86622627079336e-05
"Fcgr2b",381.44424391102,-0.52251892208702,0.112102183934188,-4.66109493811269,3.14531586774057e-06,4.51289070618047e-05
"Eif3c",285.582381437262,-0.623117674253952,0.133780053827369,-4.65777712317284,3.19641988236126e-06,4.55543464442559e-05
"Mrpl52",248.139748274308,-0.650852508323093,0.139721267927337,-4.65822074175259,3.18954102740541e-06,4.55543464442559e-05
"Gnb2",383.237620647647,-0.52804041958328,0.113452040112038,-4.65430519417564,3.25075008564852e-06,4.61736977048471e-05
"Adipor1",189.912402067839,-0.710001175527743,0.152744158083895,-4.64830330949727,3.34676543692905e-06,4.72445388727518e-05
"Gnai2",873.659079149753,-0.412028590305008,0.0886425498052044,-4.64820327495607,3.34838855679263e-06,4.72445388727518e-05
"Ppia",2220.12077803986,-0.360499253187046,0.0775861648119881,-4.64643733919097,3.37716651033196e-06,4.74928018853638e-05
"Cox7a2l",487.169640470745,-0.490062029079664,0.105573983785437,-4.64188251222611,3.45249164097397e-06,4.83918547828925e-05
"Atp1b1",74.7038360150579,-1.12307682787779,0.24199346038303,-4.64093875140331,3.46829924561299e-06,4.84535095267052e-05
"Arpc2",884.354975296838,-0.45493626849329,0.0983036740223054,-4.62786638462834,3.69452242270727e-06,5.14447105876648e-05
"S100a11",181.261311398384,-0.794751197201167,0.171824418605258,-4.62536817323383,3.73933576089176e-06,5.15749284706453e-05
"Ndufa5",115.95340994398,-0.840392589607387,0.181669861720212,-4.62593289635276,3.72916030720839e-06,5.15749284706453e-05
"Ube2b",185.481947952196,-0.684206166961194,0.147926411955677,-4.62531442435178,3.74030562019278e-06,5.15749284706453e-05
"Atp6v1g1",425.866814290165,-0.570118140733078,0.123825360785402,-4.60421142419388,4.14031682939158e-06,5.69059080078513e-05
"Gdi2",534.465307008445,-0.583478591643568,0.126828000171742,-4.60055027953968,4.21376291218707e-06,5.77285518969628e-05
"Psap",2093.75146996961,-0.344864285346777,0.0749856808831994,-4.59906853261693,4.24384167920765e-06,5.79536836385687e-05
"Rpl10",2175.62607098991,-0.373188966610831,0.0813527669648038,-4.58729285473826,4.49030596177847e-06,6.11228507040806e-05
"Luc7l2",271.393685069751,-0.609214374218167,0.132937454114027,-4.58271431688179,4.58978902937304e-06,6.22774249448796e-05
"Cst3",9173.95130601852,-0.359898343290369,0.0787844681028345,-4.56813826325015,4.92075409262456e-06,6.65555497814538e-05
"Il1b",4742.16255243795,-0.473581664513079,0.103955695787117,-4.55561055050694,5.22336350536206e-06,7.04242057373736e-05
"Atp5g2",602.594482382477,-0.490603968647246,0.10775824946496,-4.55282051335455,5.29314305380342e-06,7.11391726250099e-05
"Dgkz",85.7628371030812,0.996040538199542,0.219858251703612,4.53037596033598,5.88788154377496e-06,7.8882753679534e-05
